candidate_id,matched_wedding_id,venue_handle,candidate_date,ben_wedding_date,date_delta_days,vendor_jaccard,candidate_post_count,ben_wedding_post_count,jeremy_post_urls,ben_wedding_post_urls,candidate_vendors,ben_wedding_vendors
11,46,"rm1520",2023-03-17,2023-03-17,0,0.7,1,1,"https://www.instagram.com/p/Cp49l5IopH9/","https://www.instagram.com/p/Cp49l5IopH9/","attire: @enzocustom | attire: @sarahseven | cake: @ecbg_studio | catering: @cocinafusioncatering | dj: @stylemattersdjs | florist: @bou_k_bridal | hair: @eringrahamhair | jeweler: @rollandsjewelers | makeup: @joannabartistry | photographer: @_teresawilliams | planner: @olivefineweddings | rentals: @thefestivefrog | stationery: @inkloveandpaper | venue: @rm1520 | videographer: @wholeheartvideo","venue: @rm1520 | planner: @olivefineweddings | photographer: @_teresawilliams | videographer: @wholeheartvideo | florist: @bou_k_bridal | hair: @eringrahamhair | makeup: @joannabartistry | dj: @stylemattersdjs | attire: @enzocustom | attire: @sarahseven | cake: @ecbg_studio | catering: @cocinafusioncatering | rentals: @thefestivefrog | jeweler: @rollandsjewelers | other: @inkloveandpaper | other: @mikeschmadebeck | other: @rebeccaannedesigns | other: @samanthastyne | other: @windycityweddingdance"
12,48,"rm1520",2023-03-24,2023-03-24,0,0.777778,1,1,"https://www.instagram.com/p/CqK4HHFueAK/","https://www.instagram.com/p/CqK4HHFueAK/","cake: @scafuribakery | catering: @cocinafusioncatering | florist: @prairiehoneyfloralstudio | florist: @shaadicreations | photographer: @edandaileenphotography | planner: @designedanddetailedchi | venue: @rm1520 | videographer: @yomifilms","venue: @rm1520 | planner: @designedanddetailedchi | photographer: @edandaileenphotography | videographer: @yomifilms | florist: @prairiehoneyfloralstudio | cake: @scafuribakery | catering: @cocinafusioncatering | rentals: @shaadicreations"
1083,201,"citycruises",2025-08-11,2025-08-11,0,0.769231,1,1,"https://www.instagram.com/p/DNOVqLQvpBE/","https://www.instagram.com/p/DNOVqLQvpBE/","attire: @martinalianabridal | cake: @bittersweetpastryshop | hair: @dazzledby.ze | makeup: @iservelewks | officiant: @adolfoandco | photobooth: @thequecollab | photographer: @brandonshoots_ | rentals: @anayelisdecorations | venue: @citycruises | videographer: @cloverandhive.co","venue: @citycruises | photographer: @brandonshoots_ | videographer: @cloverandhive.co | hair: @dazzledby.ze | makeup: @iservelewks | attire: @martinalianabridal | cake: @bittersweetpastryshop | rentals: @anayelisdecorations | photobooth: @thequecollab | officiant: @adolfoandco | other: @_vegasnails_ | other: @brayke | other: @samibabycakes"
1174,210,"loewschicagohotel",2025-09-05,2025-09-05,0,0.666667,1,1,"https://www.instagram.com/p/DOOqax1EWo7/","https://www.instagram.com/p/DOOqax1EWo7/","content_creator: @dreamy_content | dj: @djleemichaels | florist: @anthonygowderdesigns | photographer: @karliedru_photographer | planner: @frankeventdesign | rentals: @bbjlatavola | rentals: @tablescapeseventrentals | stationery: @carlsoncraft | venue: @loewschicagohotel | videographer: @diamondpeakfilms","venue: @loewschicagohotel | planner: @frankeventdesign | photographer: @karliedru_photographer | videographer: @diamondpeakfilms | videographer: @dreamy_content | florist: @anthonygowderdesigns | dj: @djleemichaels | rentals: @bbjlatavola | rentals: @tablescapeseventrentals | other: @carlsoncraft"
1267,224,"loyola_cuneomansion",2025-09-28,2025-09-28,0,0.666667,1,1,"https://www.instagram.com/p/DPJgKBdjY7D/","https://www.instagram.com/p/DPJgKBdjY7D/","cake: @thebakinginstitute | catering: @cateredbydesign | dj: @milkmajer | hair: @beaute_luxe | musician: @essentialjasonnelson | photobooth: @pixsterphotobooths | photographer: @colettemariephoto | planner: @lolaeventpros | planner: @lolasanjad | rentals: @aposhproduction | transportation: @the312limo | venue: @loyola_cuneomansion","venue: @loyola_cuneomansion | photographer: @colettemariephoto | hair: @beaute_luxe | dj: @milkmajer | musician: @essentialjasonnelson | cake: @thebakinginstitute | catering: @cateredbydesign | rentals: @aposhproduction | transportation: @the312limo | photobooth: @pixsterphotobooths | other: @bobbyburm | other: @lolaeventpros | other: @lolasanjad"
1288,230,"garden_banquets_chicago",2025-10-03,2025-10-02,1,0.555556,1,1,"https://www.instagram.com/p/DPUssd-DUMr/","https://www.instagram.com/p/DPUssd-DUMr/","dj: @jtcinthemix | photographer: @mbdweddingphotography | planner: @elevent.weddings | transportation: @windycitylimousine | venue: @garden_banquets_chicago | venue: @olmchicago | videographer: @reellovevideo","venue: @garden_banquets_chicago | photographer: @mbdweddingphotography | videographer: @reellovevideo | dj: @jtcinthemix | transportation: @windycitylimousine | other: @elevent.weddings | other: @olmchicago"
1327,237,"haleymansion",2025-10-10,2025-10-09,1,0.8,1,1,"https://www.instagram.com/p/DPmhtY1ESNY/","https://www.instagram.com/p/DPmhtY1ESNY/","florist: @anenglishgardenflorist | hair: @annacota_company | makeup: @nickirougebridalteam | venue: @haleymansion","venue: @haleymansion | florist: @anenglishgardenflorist | hair: @annacota_company | makeup: @nickirougebridalteam | other: @thebsce"
1367,249,"igniteeventschi",2025-10-21,2025-10-22,1,0.6,1,1,"https://www.instagram.com/p/DQFFn1cDebD/","https://www.instagram.com/p/DQIWpJvjKyk/","attire: @lbrbridal | catering: @amazingediblescatering | dj: @djliveentertainment | florist: @flowersfordreams | hair: @prettycommittee_beauty | planner: @eminencemks | venue: @igniteeventschi","venue: @igniteeventschi | planner: @eminencemks | hair: @prettycommittee_beauty | dj: @djliveentertainment | attire: @lbrbridal | catering: @amazingediblescatering | other: @flowersfordreams | other: @hannah_mrozowicz | other: @nottoobradofalife"
1485,271,"homesteadontheroof",2025-11-19,2025-11-18,1,0.8,1,1,"https://www.instagram.com/p/DRNXA0RASdO/","https://www.instagram.com/p/DRNXA0RASdO/","attire: @jennyyoonyc | attire: @suitsupply | beauty_other: @bridalartistryteam | cake: @westtownbakery | dj: @toastandjamdjs | florist: @flowersbystem | photographer: @theadamkovi | planner: @designedanddetailedweddings | venue: @homesteadontheroof","venue: @homesteadontheroof | planner: @designedanddetailedweddings | photographer: @theadamkovi | florist: @flowersbystem | dj: @toastandjamdjs | attire: @jennyyoonyc | attire: @suitsupply | beauty_other: @bridalartistryteam | other: @westtownbakery"
1577,280,"tigerlilyevents",2025-12-13,2025-12-13,0,0.733333,1,1,"https://www.instagram.com/p/DSL1vUcDMkd/","https://www.instagram.com/p/DSL1vUcDMkd/","attire: @alarobe | attire: @indochino | beauty_other: @joannabartistry | beauty_other: @tamaraholdenhair | cake: @bittersweetpastryshop | dj: @toastandjamdjs | florist: @flowersbystem | jeweler: @frankdarling | jeweler: @rebeccaovermannjewelry | musician: @chicagoweddingstrings | photographer: @emullinsphoto | planner: @aelochicago | venue: @tigerlilyevents","venue: @tigerlilyevents | planner: @aelochicago | photographer: @emullinsphoto | florist: @flowersbystem | hair: @tamaraholdenhair | makeup: @joannabartistry | dj: @toastandjamdjs | musician: @chicagoweddingstrings | attire: @alarobe | attire: @indochino | cake: @bittersweetpastryshop | jeweler: @frankdarling | jeweler: @rebeccaovermannjewelry"
1578,281,"loyola_cuneomansion",2025-12-13,2025-12-13,0,0.625,1,1,"https://www.instagram.com/p/DSNeQftEVKi/","https://www.instagram.com/p/DSNeQftEVKi/","cake: @thebakinginstitute | catering: @cateredbydesign | dj: @milkmajer | hair: @beaute_luxe | musician: @essentialjasonnelson | photobooth: @pixterphotobooths | photographer: @colettemariephoto | planner: @lolaeventpros | planner: @lolasanjad | rentals: @aposhproduction | transportation: @the312limo | venue: @loyola_cuneomansion","venue: @loyola_cuneomansion | photographer: @colettemariephoto | hair: @beaute_luxe | dj: @milkmajer | musician: @essentialjasonnelson | cake: @thebakinginstitute | catering: @cateredbydesign | rentals: @aposhproduction | transportation: @the312limo | photobooth: @pixterphotobooths | other: @bobbyburm | other: @lolaeventpros | other: @lolasanjad | other: @stephieswiat"
1644,301,"sarabandechicago",2026-01-07,2026-01-07,0,1,1,1,"https://www.instagram.com/p/DTN7dgOj16W/","https://www.instagram.com/p/DTN7dgOj16W/","catering: @tamalespaceship | dj: @stylemattersdjs | florist: @urbanallureevents | photographer: @tamarapatel_photography | planner: @bustleandlace | venue: @sarabandechicago | videographer: @wholeheartvideo","venue: @sarabandechicago | planner: @bustleandlace | photographer: @tamarapatel_photography | videographer: @wholeheartvideo | florist: @urbanallureevents | dj: @stylemattersdjs | catering: @tamalespaceship"
1681,311,"thelytlehouse",2026-01-16,2026-01-16,0,1,1,1,"https://www.instagram.com/p/DTjWcNWkeNd/","https://www.instagram.com/p/DTjWcNWkeNd/","cake: @stansdonutschicago | catering: @tamalespaceship | photographer: @emmatrevinophoto | venue: @thelytlehouse","venue: @thelytlehouse | photographer: @emmatrevinophoto | cake: @stansdonutschicago | catering: @tamalespaceship"
1691,310,"buildersbldg",2026-01-20,2026-01-16,4,0.875,1,2,"https://www.instagram.com/p/DTtKq0ECUUy/","https://www.instagram.com/p/DTk58yID_VO/ | https://www.instagram.com/p/DTtKq0ECUUy/","attire: @pelumioke_ | dj: @godjmatrix | florist: @mjmoccasions | hair: @glamsquad | hair: @hairbyjalynnn | hotel: @renchicagodowntown | photobooth: @extramomentsphotobooths | photographer: @janellejaquelinephoto | planner: @southwind.events | rentals: @crwevents_rentals | transportation: @midwesttransitsystem | transportation: @sentinelconsultinggrp | venue: @buildersbldg | videographer: @j.j_films","venue: @buildersbldg | planner: @southwind.events | photographer: @janellejaquelinephoto | videographer: @j.j_films | florist: @mjmoccasions | hair: @glamsquad | hair: @hairbyjalynnn | dj: @godjmatrix | attire: @pelumioke_ | rentals: @crwevents_rentals | transportation: @midwesttransitsystem | transportation: @sentinelconsultinggrp | photobooth: @extramomentsphotobooths | hotel: @renchicagodowntown | other: @nicoledeb08 | other: @stefans_words"
1716,319,"thelytlehouse",2026-01-26,2026-01-25,1,1,1,1,"https://www.instagram.com/p/DT8-F4kkV-6/","https://www.instagram.com/p/DT8-F4kkV-6/","cake: @nothingbundtcakes | catering: @tamalespaceship | florist: @flowersflowersevanston | photographer: @renatavoci | venue: @thelytlehouse","venue: @thelytlehouse | photographer: @renatavoci | florist: @flowersflowersevanston | cake: @nothingbundtcakes | catering: @tamalespaceship"
1858,362,"chicagoilluminatingcompany",2026-02-27,2026-02-27,0,0.571429,1,1,"https://www.instagram.com/p/DVPgVhHDdtj/","https://www.instagram.com/p/DVPgVhHDdtj/","attire: @amsale | attire: @bellabiancabridalcouture | catering: @entertaining_co | content_creator: @aforevermore.co | dj: @okynemedialab | florist: @studio_poppy | hair: @eringrahamhair | photographer: @goldenhoursweddings | planner: @lionheartedevents | venue: @chicagoilluminatingcompany","venue: @chicagoilluminatingcompany | planner: @lionheartedevents | photographer: @goldenhoursweddings | videographer: @aforevermore.co | hair: @eringrahamhair | dj: @okynemedialab | attire: @amsale | attire: @bellabiancabridalcouture | catering: @entertaining_co | other: @frostchicago | other: @joeysoluvly | other: @studio_poppy"
1874,365,"maedistrict",2026-03-05,2026-03-04,1,1,1,1,"https://www.instagram.com/p/DVeSza7DYez/","https://www.instagram.com/p/DVeSza7DYez/","beauty_other: @theartistryvibe | catering: @fftchicago | dj: @toastandjamdjs | florist: @ordinary_seed | photographer: @wedoweddingschi | planner: @baroj.events | venue: @maedistrict","venue: @maedistrict | planner: @baroj.events | photographer: @wedoweddingschi | florist: @ordinary_seed | dj: @toastandjamdjs | catering: @fftchicago | beauty_other: @theartistryvibe"
1876,367,"maedistrict",2026-03-05,2026-03-05,0,1,1,1,"https://www.instagram.com/p/DVflYsUjg9y/","https://www.instagram.com/p/DVflYsUjg9y/","cake: @stansdonutschicago | catering: @fftchicago | dj: @best.life.entertainment | florist: @f4dweddings | florist: @flowersfordreams | photographer: @clynnphotography | planner: @moinyett.theeventagency | venue: @maedistrict","venue: @maedistrict | planner: @moinyett.theeventagency | photographer: @clynnphotography | florist: @f4dweddings | florist: @flowersfordreams | dj: @best.life.entertainment | cake: @stansdonutschicago | catering: @fftchicago"
1935,388,"bridgeportartcenter",2026-03-18,2026-03-17,1,0.857143,1,1,"https://www.instagram.com/p/DV_-09yiYq1/","https://www.instagram.com/p/DV_-09yiYq1/","attire: @sarahseven | attire: @theblacktux | catering: @fftchicago | dj: @j.larroc | florist: @studio__poppy | hair: @hairbyramsay | jeweler: @brynmawrjewelry | makeup: @alyssadianamakeup | photographer: @melissaferraraphoto | planner: @olivefineweddings | rentals: @artofimaginationdecor | venue: @bridgeportartcenter | videographer: @hwustudios","venue: @bridgeportartcenter | planner: @olivefineweddings | photographer: @melissaferraraphoto | videographer: @hwustudios | hair: @hairbyramsay | makeup: @alyssadianamakeup | dj: @j.larroc | attire: @sarahseven | attire: @theblacktux | catering: @fftchicago | rentals: @artofimaginationdecor | jeweler: @brynmawrjewelry | other: @studio__poppy"
1971,400,"hilton_chicago_hotel",2026-03-24,2026-03-24,0,0.666667,1,1,"https://www.instagram.com/p/DWRwVlHkY-x/","https://www.instagram.com/p/DWRwVlHkY-x/","band: @davidrothsteinmusic | florist: @catherinesgarden | hair: @tranquilitysalonco | makeup: @denisemuartistry | photographer: @photographybylauryn | planner: @shh.events | venue: @hilton_chicago_hotel","venue: @hilton_chicago_hotel | planner: @shh.events | photographer: @photographybylauryn | florist: @catherinesgarden | hair: @tranquilitysalonco | makeup: @denisemuartistry | musician: @davidrothsteinmusic | other: @catrionahegarty"
1996,416,"tigerlilyevents",2026-03-31,2026-03-31,0,0.733333,1,1,"https://www.instagram.com/p/DWjjhQnDjFf/","https://www.instagram.com/p/DWjjhQnDjFf/","attire: @alarobe | attire: @indochino | beauty_other: @joannabartistry | beauty_other: @tamaraholdenhair | cake: @bittersweetpastryshop | dj: @toastandjamdjs | florist: @flowersbystem | jeweler: @frankdarling | jeweler: @rebeccaovermannjewelry | musician: @chicagoweddingstrings | photographer: @emullinsphoto | planner: @aneventlessordinary | venue: @tigerlilyevents","venue: @tigerlilyevents | planner: @aneventlessordinary | photographer: @emullinsphoto | florist: @flowersbystem | hair: @tamaraholdenhair | makeup: @joannabartistry | dj: @toastandjamdjs | musician: @chicagoweddingstrings | attire: @alarobe | attire: @indochino | cake: @bittersweetpastryshop | jeweler: @frankdarling | jeweler: @rebeccaovermannjewelry"
2004,420,"buildersbldg",2026-04-02,2026-04-01,1,0.888889,1,1,"https://www.instagram.com/p/DWm63Y4lMy6/","https://www.instagram.com/p/DWm63Y4lMy6/","florist: @vh__designs | hair: @windycityglam | musician: @fretlessmusic | musician: @sparkentgroup | photographer: @edandaileenphotography | planner: @hbicweddings | rentals: @tablescapeseventrentals | venue: @buildersbldg","venue: @buildersbldg | planner: @hbicweddings | photographer: @edandaileenphotography | florist: @vh__designs | hair: @windycityglam | musician: @fretlessmusic | musician: @sparkentgroup | rentals: @tablescapeseventrentals | other: @aposhproduction"
2011,424,"celestechicago",2026-04-03,2026-04-02,1,0.75,1,1,"https://www.instagram.com/p/DWpFJiYiRK5/","https://www.instagram.com/p/DWpFJiYiRK5/","attire: @londie.bridal | florist: @dirtybootsflowers | hair: @warpaintbeautyagency | jeweler: @costellojewelry | planner: @aperfectpairchicago | venue: @celestechicago | venue: @surgicalmuseumevents","venue: @celestechicago | venue: @surgicalmuseumevents | florist: @dirtybootsflowers | hair: @warpaintbeautyagency | attire: @londie.bridal | jeweler: @costellojewelry | other: @aperfectpairchicago"
2020,427,"tigerlilyevents",2026-04-06,2026-04-04,2,0.857143,1,2,"https://www.instagram.com/p/DWyxteQDR3z/","https://www.instagram.com/p/DWtmINTkSte/ | https://www.instagram.com/p/DWyxteQDR3z/","beauty_other: @anomaliebeautyagency | dj: @toastandjamdjs | florist: @flowersfordreams | photographer: @christytylerphotography | planner: @cygneteventsanddesign | venue: @tigerlilyevents","venue: @tigerlilyevents | planner: @cygneteventsanddesign | photographer: @christytylerphotography | videographer: @hwustudios | florist: @flowersfordreams | dj: @toastandjamdjs | beauty_other: @anomaliebeautyagency"
2065,446,"bridgeportartcenter",2026-04-15,2026-04-14,1,0.545455,1,2,"https://www.instagram.com/p/DXIMsYTDsUr/","https://www.instagram.com/p/DXIMsYTDsUr/ | https://www.instagram.com/p/DXU1DMtCjHR/","attire: @suitsupply | attire: @wolsfeltsbridal | band: @banda_potrillos | catering: @cocinafusioncatering | content_creator: @bonitosrecuerdos | dj: @luniksentertainment | florist: @thrivefloraldesigns | hair: @tamaramakeup | photobooth: @pixsterchicago | photographer: @thisisfeeling | planner: @theeventchi | transportation: @chicagocloud9limos | venue: @bridgeportartcenter","venue: @bridgeportartcenter | planner: @theeventchi | photographer: @thisisfeeling | videographer: @bonitosrecuerdos | florist: @thrivefloraldesigns | hair: @tamaramakeup | makeup: @tamaramakeup | dj: @luniksentertainment | band: @banda_potrillos | musician: @banda_potrillos | musician: @mariachiherenciamex | attire: @suitsupply | attire: @wolsfeltsbridal | catering: @cocinafusioncatering | catering: @venuelogic | transportation: @chicagocloud9limos | photobooth: @pixsterchicago | content_creator: @art_imagination | other: @art_imagination | other: @mariachiherenciamex | other: @venuelogic"
2069,449,"thearbory",2026-04-16,2026-04-15,1,0.923077,1,1,"https://www.instagram.com/p/DXKuDeKiXMf/","https://www.instagram.com/p/DXKuDeKiXMf/","attire: @balanicustom | attire: @bhldn | beauty_other: @bsansostiartistry | cake: @piepiemydarling | catering: @heartyboys | dj: @toastandjamdjs | florist: @atmosphereeventsgroup | jeweler: @stagheaddesigns | photographer: @emullinsphoto | planner: @cygneteventsanddesign | stationery: @ericksondesignchicago | venue: @thearbory","venue: @thearbory | planner: @cygneteventsanddesign | photographer: @emullinsphoto | florist: @atmosphereeventsgroup | dj: @toastandjamdjs | attire: @balanicustom | attire: @bhldn | stationery: @ericksondesignchicago | cake: @piepiemydarling | catering: @heartyboys | jeweler: @stagheaddesigns | beauty_other: @bsansostiartistry | other: @the.arbory"
2105,468,"riverroomchicago",2026-04-24,2026-04-26,2,0.588235,2,1,"https://www.instagram.com/p/DXrkdSDju9Y/ | https://www.instagram.com/p/DZVIim0FvcA/","https://www.instagram.com/p/DXmojvKEWIo/","attire: @ettetailor | attire: @indochino | beauty_other: @pinmeupchicago | cake: @sweetmandybs | catering: @bigstarchicago | catering: @oneoffhospitality | dj: @toastandjamdjs | florist: @f4dweddings | florist: @flowersfordreams | jeweler: @catbirdnyc | photographer: @emullinsphoto | planner: @shh.events | venue: @riverroomchicago","venue: @riverroomchicago | planner: @shh.events | photographer: @emullinsphoto | florist: @f4dweddings | florist: @flowersfordreams | hair: @pinmeupchicago | dj: @toastandjamdjs | attire: @ettetailor | attire: @indochinoweddings | attire: @lovelybridechicago | attire: @vagabond_bridal | cake: @sweetmandybs | catering: @bigstarchicago | catering: @oneoffhospitality"
2116,468,"riverroomchicago",2026-04-26,2026-04-26,0,1,1,1,"https://www.instagram.com/p/DXmojvKEWIo/","https://www.instagram.com/p/DXmojvKEWIo/","attire: @ettetailor | attire: @indochinoweddings | attire: @lovelybridechicago | attire: @vagabond_bridal | cake: @sweetmandybs | catering: @bigstarchicago | catering: @oneoffhospitality | dj: @toastandjamdjs | florist: @f4dweddings | florist: @flowersfordreams | hair: @pinmeupchicago | photographer: @emullinsphoto | planner: @shh.events | venue: @riverroomchicago","venue: @riverroomchicago | planner: @shh.events | photographer: @emullinsphoto | florist: @f4dweddings | florist: @flowersfordreams | hair: @pinmeupchicago | dj: @toastandjamdjs | attire: @ettetailor | attire: @indochinoweddings | attire: @lovelybridechicago | attire: @vagabond_bridal | cake: @sweetmandybs | catering: @bigstarchicago | catering: @oneoffhospitality"
2126,473,"lmstudiochi",2026-04-28,2026-04-27,1,0.666667,1,1,"https://www.instagram.com/p/DXpraPtAaTk/","https://www.instagram.com/p/DXpraPtAaTk/","content_creator: @pagebypagefilms | dj: @cageandaquarium | florist: @flowersfordreams | hair: @beautyyluxe__ | officiant: @weddingdaychicago | photographer: @saragardnerphotography | venue: @lmstudiochi","venue: @lmstudiochi | photographer: @saragardnerphotography | videographer: @pagebypagefilms | florist: @flowersfordreams | hair: @beautyyluxe__ | dj: @cageandaquarium | officiant: @weddingdaychicago | other: @inthedetails_studio"
2142,486,"the.arbory",2026-05-01,2026-04-30,1,0.777778,1,1,"https://www.instagram.com/p/DXxXI97jv54/","https://www.instagram.com/p/DXxXI97jv54/","beauty_other: @blushandbraidsbeautybar | catering: @lulacafeevents | dj: @goldnoisedjs | florist: @f4dweddings | florist: @flowersfordreams | photographer: @madiellisphoto | planner: @nyeventschicago | venue: @the.arbory","venue: @the.arbory | photographer: @madiellisphoto | florist: @f4dweddings | florist: @flowersfordreams | dj: @goldnoisedjs | catering: @lulacafeevents | beauty_other: @blushandbraidsbeautybar | other: @nyeventschicago"
2155,495,"thewellsley",2026-05-05,2026-05-04,1,0.666667,1,1,"https://www.instagram.com/p/DX7oM2OkR0T/","https://www.instagram.com/p/DX7oM2OkR0T/","attire: @omaimacouture | band: @maggiespeaksband | cake: @deflouredbakery | catering: @bokacateringchicago | florist: @hedoniaflowers | hotel: @godfreyhotelchicago | photobooth: @zippybooth | photographer: @thisisfeeling | planner: @bluemooneventschicago | rentals: @bbjlatavola | rentals: @tablescapeseventrentals | transportation: @the312limo | venue: @thewellsley","venue: @thewellsley | planner: @bluemooneventschicago | photographer: @thisisfeeling | florist: @hedoniaflowers | musician: @maggiespeaksband | attire: @omaimacouture | cake: @deflouredbakery | catering: @bokacateringchicago | rentals: @bbjlatavola | rentals: @tablescapeseventrentals | transportation: @the312limo | photobooth: @zippybooth | hotel: @godfreyhotelchicago | other: @debrapetrielli.team | other: @garfieldsbeverage | other: @photique.co | other: @portilloshotdogs"
2156,500,"charcoalfactoryloft",2026-05-05,2026-05-05,0,0.647059,1,1,"https://www.instagram.com/p/DX8HZRVFfp2/","https://www.instagram.com/p/DX8HZRVFfp2/","attire: @sarahseven | attire: @suitsupply | catering: @lulacafe | florist: @_pulp | hair: @hair_bygabrielle | jeweler: @theclassicgemjewelry | makeup: @sandythinnes_mua | photographer: @bradley_moss | planner: @sustainablesoirees | rentals: @tablescapeseventrentals | venue: @charcoalfactoryloft | videographer: @statefilm","venue: @charcoalfactoryloft | photographer: @bradley_moss | videographer: @statefilm | florist: @_pulp | hair: @hair_bygabrielle | makeup: @sandythinnes_mua | attire: @sarahseven | attire: @suitsupply | catering: @lulacafe | rentals: @tablescapeseventrentals | jeweler: @theclassicgemjewelry | other: @acechicagoevents | other: @biscuitfactory1 | other: @steraclepress | other: @sustainablesoirees | other: @weddings826"
2159,503,"artifacteventschicago",2026-05-05,2026-05-05,0,0.846154,1,1,"https://www.instagram.com/p/DX95_KckRew/","https://www.instagram.com/p/DX95_KckRew/","attire: @aliceinivorybridal | attire: @theblacktux | cake: @bittersweetpastryshop | catering: @heartyboys | dj: @revrb_sound | florist: @stevesflowermarket | hotel: @ambassadorchicago | photographer: @nicholebabiezphotography | planner: @bluemooneventschicago | rentals: @tablescapeseventrentals | venue: @artifacteventschicago","venue: @artifacteventschicago | planner: @bluemooneventschicago | photographer: @nicholebabiezphotography | florist: @stevesflowermarket | dj: @revrb_sound | attire: @aliceinivorybridal | attire: @theblacktux | cake: @bittersweetpastryshop | catering: @heartyboys | rentals: @tablescapeseventrentals | hotel: @ambassadorchicago | other: @loumalnatis | other: @rarebirdbeauties"
2170,509,"buildersbldg",2026-05-08,2026-05-07,1,1,1,1,"https://www.instagram.com/p/DYDT90zhwTb/","https://www.instagram.com/p/DYDT90zhwTb/","photographer: @artisticelegancephotography | planner: @kiamarievents | rentals: @siblanaevents | venue: @buildersbldg","venue: @buildersbldg | planner: @kiamarievents | photographer: @artisticelegancephotography | rentals: @siblanaevents"
2179,520,"morgan.mfg",2026-05-11,2026-05-11,0,1,1,1,"https://www.instagram.com/p/DYNJMopDq2v/","https://www.instagram.com/p/DYNJMopDq2v/","cake: @sweetmandybs | catering: @blueplatechicago | hair: @bsansostiartistry | musician: @elegantsoundandlighting | officiant: @zeneventschicago | photographer: @kentdrakephoto | planner: @lolaeventpros | planner: @lolamichellev | rentals: @bbjlatavola | rentals: @eleganteventlighting | rentals: @lifeinbloom | rentals: @thefestivefrog | stationery: @steraclepress | venue: @morgan.mfg","venue: @morgan.mfg | planner: @lolaeventpros | planner: @lolamichellev | photographer: @kentdrakephoto | hair: @bsansostiartistry | musician: @elegantsoundandlighting | stationery: @steraclepress | cake: @sweetmandybs | catering: @blueplatechicago | rentals: @bbjlatavola | rentals: @eleganteventlighting | rentals: @lifeinbloom | rentals: @thefestivefrog | officiant: @zeneventschicago"
2190,529,"osteriaviastato",2026-05-13,2026-05-13,0,0.666667,1,1,"https://www.instagram.com/p/DYSO-KCDoaB/","https://www.instagram.com/p/DYSO-KCDoaB/","attire: @jennyyoonyc | attire: @kaileepweddings | attire: @suitsupply | beauty_other: @amandawmua | dj: @stylemattersdjs | florist: @poppyflowersco | hotel: @virginhotelschi | jeweler: @casadoropgh | photographer: @emullinsphoto | stationery: @truly.engaging | venue: @osteriaviastato","venue: @osteriaviastato | photographer: @emullinsphoto | florist: @poppyflowersco | makeup: @amandawmua | dj: @stylemattersdjs | musician: @mariachiedc | attire: @jennyyoonyc | attire: @kaileepweddings | attire: @suitsupply | stationery: @truly.engaging | cake: @damatosbakeryandsubs | hotel: @virginhotelschi | jeweler: @casadoropgh | other: @osteriaviastato."
2196,532,"firehousechicago",2026-05-15,2026-05-14,1,0.75,1,1,"https://www.instagram.com/p/DYVdzjfkWMq/","https://www.instagram.com/p/DYVdzjfkWMq/","attire: @silvermoonchicago | catering: @oneoffhospitality | florist: @annaheldfloralstudio | hair: @_hairbyabi | photographer: @megansaulphotography | venue: @firehousechicago","venue: @firehousechicago | photographer: @megansaulphotography | florist: @annaheldfloralstudio | hair: @_hairbyabi | attire: @silvermoonchicago | catering: @oneoffhospitality | other: @cageandaquarium | other: @goldplaited_"
2261,590,"maedistrict",2026-05-27,2026-05-26,1,1,1,1,"https://www.instagram.com/p/DY0KKcDmb5Q/","https://www.instagram.com/p/DY0KKcDmb5Q/","attire: @enzocustom | attire: @missstellayork | catering: @fftchicago | dj: @cageandaquarium | florist: @floral_glory_design | hair: @windycityglam | officiant: @4everincredible | photographer: @nikkikatephoto | venue: @maedistrict","venue: @maedistrict | photographer: @nikkikatephoto | florist: @floral_glory_design | hair: @windycityglam | dj: @cageandaquarium | attire: @enzocustom | attire: @missstellayork | catering: @fftchicago | officiant: @4everincredible"
2283,598,"lacunaloftevents",2026-05-29,2026-05-29,0,1,1,1,"https://www.instagram.com/p/DY7JnVxETW8/","https://www.instagram.com/p/DY7JnVxETW8/","catering: @lmcateringchi | dj: @toastandjamdjs | florist: @flowerchild_floraldesign | musician: @fretlessmusic | photographer: @edandaileenphotography | planner: @extraordinaryeventz | planner: @zeopard | venue: @lacunaloftevents","venue: @lacunaloftevents | planner: @extraordinaryeventz | planner: @zeopard | photographer: @edandaileenphotography | florist: @flowerchild_floraldesign | dj: @toastandjamdjs | musician: @fretlessmusic | catering: @lmcateringchi"
2286,642,"northpondchi",2026-05-30,2026-06-09,10,0.571429,1,1,"https://www.instagram.com/p/DZXrOPhHDXz/","https://www.instagram.com/p/DZXrOPhHDXz/","beauty_other: @rarebirdbeauties | florist: @f4dweddings | hotel: @therobeychicago | planner: @lofi_events | venue: @northpondchi","venue: @northpondchi | florist: @f4dweddings | hotel: @therobeychicago | beauty_other: @rarebirdbeauties | other: @chicagopedicab | other: @lofi_events"
